,Review_Date,Author,Rating,Review_Title,Review,Review_Url
193,1 August 2023,jboothmillard,7," Barbie
","The first Barbie fashion doll was released by Mattel in 1954, there have been several straight-to-DVD computer-animated cartoons, but it has taken 64 for a live-action movie to be made. This was one of the most hyped-up movies of the year, I certainly couldn't ignore it, directed by Greta Gerwig (Lady Bird, Little Women). Basically, the film opens with the Narrator (Dame Helen Mirren) explaining the history of dolls before the introduction of Barbie (a parody of 2001: A Space Odyssey) and how Barbie came to change the world. Barbieland is a matriarchal society where all ranges of living Barbie and Ken dolls reside. All the women are self-confident, self-sufficient, and successful, while the men spend their days engaging in recreational activities at the beach. All Barbies hold all important job positions such as doctors, lawyers, journalists, pilots, astronauts, and politicians. ""Stereotypical"" Barbie (Margot Robbie) lives her best life all day every day, while her on-off boyfriend Ken (Ryan Gosling) is only happy when he is with her, and she shows him some attention. Ken seeks a closer relationship, but Barbie rebuffs him to be independent and continue her female friendships. Barbie holds one of her regular parties at her Dreamhouse, which momentarily halts when she asks a question about mortality. The following day, Barbie finds her regular routine has altered, her raised feet have gone flat and she has cellulite. Her friends, including Writer Barbie (Alexandra Shipp), Physicist Barbie (Emma Mackey) and Lawyer Barbie (Sharon Rooney) tell her to visit Weird Barbie (Kate McKinnon), a wise but disfigured outcast who was played with badly, giving her permanent splits and felt-tip pen drawn on her face. Weird Barbie tells her to cure her affliction, she must go to the real world and find the child playing with her. Weird Barbie does offer her the option to take her heal shoe and everything will return to normal but really wants her to take the second option (a parody of The Matrix). Driving her pink convertible outside of Barbieland, Barbie finds Ken stowed away, he insists he is coming with her, and she reluctantly agrees. Barbie and Ken travel by car, by boat, by rocket, by bicycle, by campervan, and by snowmobile (all deliberate cut-out scenarios), until they arrive at Venice Beach, Los Angeles, California. The two cause a stir while exploring, including with their colourful roller-skating gear and blades, then changing into cowboy outfits. At toy manufacturer Mattel, the creators of Barbie, the all-male board members are informed that Barbie has entered the real world. The CEO (Will Ferrell) orders her to be captured and brought to them to be put back in her box. At the local school, Barbie encounters a tween girl named Sasha (Ariana Greenblatt) who criticises Barbie dolls for encouraging unrealistic beauty standards and attitudes about women. Meanwhile, Ken explores the city and learns about the patriarchal system, mistakenly believing it was all started by men and horses. It is through simple interactions with people that he feels respected and accepted for the first time; with everything he has learned he returns to Barbieland. Feeling distraught by Sasha's comments, Barbie soon meets Sasha's mother Gloria (Ugly Betty's America Ferrera), a Mattel employee, who is the person who was playing with her. Gloria is the catalyst of her existential crisis; she was playing with Sasha's old Barbie toys while experiencing her own identity crisis, inadvertently transferring her concerns to Barbie. Soon, Mattel agents arrive and take Barbie to headquarters. They attempt to put Barbie in a toy box for remanufacturing, but she escapes with Gloria and Sasha's help. During the pursuit, Barbie enters a room containing a 1950s home scenario and encounters an elderly lady (Rhea Perlman) who recognises her. Returning to Barbieland, they discover that it has changed dramatically. The Kens have taken over, while Barbies have been reduced to submissive roles, such as maids, housewives, and agreeable girlfriends. Barbie tries to convince Ken and the Barbies to return to the way things were, only to be rebuffed. Barbie becomes depressed and returns to Weird Barbie and her group of discontinued dolls. Gloria gives an inspirational speech about society's conflicting expectations of women, and Barbie's self-confidence is restored. Meanwhile, the CEO and board members are making their way to Barbieland. With the assistance of Sasha, Weird Barbie, Ken's friend Allan (Michael Cera), a lone and discontinued character, and other discontinued dolls, Gloria repeats her moving words to all Barbies to snap them out of their subordinate behaviours. Ken intends to cement the changes to Barbieland and create male superiority by changing the constitution, allowing men to become President and replace all other roles taken by the women. The restored Barbies manipulate the Kens to fight against each other to distract them from the alterations. The Barbies regain their positions of power but also realise the errors of Barbieland's previous societal system. They decide to make changes, including better treatment for the Kens and all outcast dolls. Barbie and Ken apologise to each other and acknowledge their failings. Ken feels that he has no identity or purpose without Barbie, she encourages him to find himself. Barbie remains unsure of her own purpose and identity. She suddenly finds herself in a heavenly place where she encounters the elderly lady again, revealing herself to be the spirit of Mattel co-founder Ruth Handler. Ruth explains that she created Barbie as a toy that represented what girls ""wanted to be""; she named ""Barbie"" after her daughter Barbara. After a montage of home footage of young girls playing, Ruth explains that Barbie's story has no set ending. After the Barbies, Kens, and Mattel executives bid Barbie goodbye, she decides to become human and return to the real world. Sometime later, Gloria, her husband (Ryan Piers Williams), and Sasha take Barbie, now going by the name ""Barbara Handler"", to a building for an appointment, and she enters asking to see her gynaecologist. Also starring Issa Rae as President Barbie, Hari Nef as Dr. Barbie, Shang-Chi's Simu Liu as Tourist Ken, Kingsley Ben-Adir as Basketball Ken, Sex Education's Ncuti Gatwa as Artist Ken, Jamie Demetriou as Mattel CFO, Scott Evans as Stereotypical Ken, Ana Cruz Kayne as Judge Barbie, Ritu Arya as Journalist Barbie, Derry Girls' Nicola Coughlan as Diplomat Barbie, Dua Lipa as the Mermaid Barbies, John Cena as Ken Merman, Asim Chaudhry as Warehouse Employee, Ray Fearon as Dan at the FBI, Erica Ford as Skipper, Emerald Fennell as Midge, Lucy Boynton as Proust Barbie, Rob Brydon as Sugar Daddy Ken, and costume designer Ann Roth as the Woman on the Bench. Robbie is gorgeous and perfectly cast as the loveable ""stereotypical"" Barbie going on an adventure, Gosling as the muscly, foolish, attention-seeking Ken is splendid, McKinnon is hilarious as the mangled Weird Barbie, Ferrera is good support, Ferrell is amusing, many other supporting cast members and the cameo performers are terrific, and the voice of Mirren (occasionally breaking the fourth wall) is great. Gerwig and her co-writer/real-life partner Noah Baumbach (Frances Ha, Marriage Story) were given full creative freedom for the script. They are unafraid to poke fun at the Barbie world, including many references to discontinued lines and how kids play with the toys, and interesting ideas of feminism, body image, female empowerment, the battle of the sexes, and the human experience. The visuals are sugar-coated and saturated with colour, pink obviously most prominent, with impressive set and costume design, and the soundtrack of catchy pop songs (""Pink"" by Lizzo, ""Dance the Night"" by Dua Lipa) (the original ""Barbie Girl"" by Aqua does not feature?!, there is the new version by Nicki Minaj and Ice Spice with Aqua) and fun song and dance routines. It could have been a conventional girly Barbie film with a dull love story or something and a happy ending, but it goes the other direction and benefits completely with its deliberately surreal and cheesy approach, a bonkers but inventive and worthwhile fantasy comedy. Very good!",/review/rw9213569/?ref_=tt_urv
194,10 August 2023,samann888,8," Unexpected joy watching this film
",Wasn't sure how good this film was going to be but the trailer suggested something magical and the film fulfilled my vision. Congrats to the director who's also the writer with her husband I believe. To the great production design. To the actors especially Margot Robbie and Ryan gosling who continues to amuse and surprise with his ability to switch characters and add humor and a little bit of fun to his roles. And he gets to sing again. Recommend for all ages really but certainly any kid that's over eight or nine should be able to understand half of what's going on and the parents or friends can explain the rest. Enjoy.,/review/rw9213569/?ref_=tt_urv
195,30 July 2023,Imaculata,7," Funny and entertaining but kind of a mess
","The Barbie movie is a very mixed bag. It tries to appeal to both young girls and adults it seems, but this leads it to be very inconsistent with its humor. Margot Robbie does a fantastic job as Barbie and especially the opening works really well in highlighting the absurdity of Barbie's world, where its houses are all open and have no stairs, and its showers have no water and the fridge is filled with a drawing of groceries. All that works fantastic. But mixed into this is a lot of adult humor and sexual innuendo, which makes for a strange mix. It isn't until after the first act, where the movie tries to be more than just a movie about toys, that it kind of falls apart.",/review/rw9213569/?ref_=tt_urv
196,20 July 2023,rockettbootz,10," Such a lovely film
","I absolutely loved the barbie movie, the movie had such a beautiful message and Margot is just exceptional.",/review/rw9213569/?ref_=tt_urv
197,24 July 2023,johnhf-88111,6," Barbie Review
",Released: 21st July 2023 (UK),/review/rw9213569/?ref_=tt_urv
198,15 August 2023,ThereelscoopwithKK,4," Great Casting: But is it Satire or Social Commentary?
","The casting for the roles is pretty well spot on. Margot Robbie is an absolute superstar and nobody would fit the role of Barbie better. I liked the little joke when Barbie says ""I'm not pretty anymore. I'm not 'stereotypical Barbie' pretty and the narrator replies "" Note to the filmmakers: Margot Robbie is the wrong person to cast if you want to make this point."" Even when they try to make Margot Robbie less pretty they can't really achieve it. Robbie shines with charisma every time she is on a screen and this movie is no exception. Not only is she very attractive but her acting is superb as well.",/review/rw9213569/?ref_=tt_urv
199,22 July 2023,dromasca,8," La Vie en Rose
","I'm not one of those people who feel the need to apologize for watching 'Barbie'. In my opinion there are no bad movie genres, there are only good movies and bad movies. And the cinema is also popular entertainment, and buying a big bowl of popcorn and sitting in the air-conditioned theater to watch a musical comedy that features some of the most talented actors of the moment can't be the worst thing on a hot summer day. 'Barbie', Greta Gerwig's film did not make me regret the decision to watch it for at least three quarters of its duration.",/review/rw9213569/?ref_=tt_urv
200,12 August 2023,eNatelovesfilms,8," Simple message beautifully told
",I enjoyed this film very much even if I didn't learn anything new - because I'm old enough. But I would love it if I gad some movie like this to watch during my teenage days.,/review/rw9213569/?ref_=tt_urv
201,24 July 2023,Sarah423,7," Many Will Go, Most Will Enjoy
","Having just watched a woman drag her tween daughter out of the movie, trailed along a bit after by a couple of older sorts, I can tell you this movie is not what some people have envisioned.",/review/rw9213569/?ref_=tt_urv
202,22 July 2023,UniqueParticle,9," Spectacular!
",Family/adult film mashed in really well! The trailer barely shows anything about how deep the movie is; I really appreciate that! I'm sure production design will surely get recognition at the Oscars I love that they used so much pink they had to get more. I saw it inRPX with my sister Emily which was quite spectacular except for several audience members that were obnoxious and barely seemed into the movie those people like that are strange.,/review/rw9213569/?ref_=tt_urv
203,4 August 2023,tadespichal,6," Ryan Gosling was capping on his life
","First things first, what was good about this movie. There was no better choice for Barbie than Margot Robbie she's lovely and brilliant. Ryan is also Kenough.",/review/rw9213569/?ref_=tt_urv
204,10 August 2023,NS-movie-reviews,8," Whacky and Wonderful but a little bit preachy
",I loved so much about this movie. From the costumes to the sets to the colors to the soundtrack to the excellent comedy. I also really loved the plot and takeaway of the film.,/review/rw9213569/?ref_=tt_urv
205,19 August 2023,tamas_meszaros,6," Fun, but it will get old soon
","This movie was a lot of fun to watch. Everybody focuses on Margot Robbie and Ryan Gosling (who were obviously great), but I think America Ferrera and Will Ferrell also gave solid performances.",/review/rw9213569/?ref_=tt_urv
206,25 July 2023,aciessi,8," Welcome to the Dollhouse
","Barbie: the symbol of pink, pastel perfection. An iconic piece of American pop culture for more than 50 years. But nothing can prepare you for her big screen debut.",/review/rw9213569/?ref_=tt_urv
207,18 August 2023,kmfazio,6," Not as good as I hoped
","Like many, I saw the ads and read the hype surrounding this movie. And who would walk away from the perfect summer time movie that features Margot Robbie and Ryan Gosling? I mean just based on curiosty alone, what would a movie about a child's doll be about? So off to the movies we went. And after the first 2 minutes, I was already having a bad feeling about this one.....and I really wanted to like it. As expected, much of the movie happens in BarbieLand, a perfect little beach front community where everyone cherishes Barbie. Lots of singing and dancing, colorful scenery, character introductions and so forth. You wonder where the story is going and out of the blue comes the theme of death. So at this point, its no longer a kids movie IMO. And the story developes into Barbie's mission to cross in to the real world to save the person who's not happy with their Barbie doll. And by not happy, I mean depressed with thoughts of death. A pretty dark twist. So the mission begins with Ken and Barbie visiting LA. The story becomes a mix of several themes including female enpowerment, corporate greed and a push for a male dominated society. Although I chuckled a couple times, this movie never sucked me into the story to the point where I felt I wasnt in a theater, if you know what I mean. In fact, it felt like every 15 minutes I was hoping the movie was over. Margot and Ryan give outstanding performances, but the novelty of Barbieland quickly wears off, leaving the audience blasted with bubblegum pop music and watching Barbie disolve into an emotional trainwreck as she faces a personal identity chrisis. Of course, this becomes the stories message to tweens, that life's hard, its OK to fail and finding strength to succeed isnt easy, regardless of gender. Its an awkward movie in that it doesnt really fit for kids or adults, unless you ignore the story and just look at the pictures.",/review/rw9213569/?ref_=tt_urv
208,25 July 2023,SureCommaNot,3," Hardly any laughter in my theater, though perhaps the film wasn't meant to entertain
","In one sense, this film was more inevitable than Thanos. What do you get when you're part of a society that fuels existential crises, by constantly eroding definitions and structures? Barbie and Ken aren't exactly human (they don't even have genitals); they're embodied ideas, and so they face this amorphous crisis of identity that pits their presuppositional views of a happy society against that of the ""real world."" But their perception of the real world is like seeing a plane for the first time and therefore thinking it's a dragon. So how much can an audience glean from the pontifications of characters who are essentially children? I would have greatly preferred scriptwriters more well-versed in sociology as well as comedy, writers who understand not only American ideals, and how those ideals have shifted, but the role that Barbie has played along the way. I get the sense that the writers here just KNOW Barbie had some impact, without really understanding much beyond that. There was so much to explore, and it could have been shown situationally, rather than through heavy-handed exposition.",/review/rw9213569/?ref_=tt_urv
209,19 July 2023,hilly-97876,10," Another Greta masterpiece
","Never have I ever experienced this much fun during a movie. Every actor played its part perfectly. With enough self-awerness, humour and silly moments this was everything I hoped for. The budget was also insane, I can't wait to rewatch this so I can look at all the details again. The way Barbie moves, walks, drinks, acts?? Perfection.",/review/rw9213569/?ref_=tt_urv
210,3 August 2023,kanad004,10," The ""American Psycho"" of this generation.
","Barbie is one of those few films that are able to merge an extremely unreal and borderline bizarre environment with an immensely grounded and hyperreal take on society successfully, and still be massively entertaining.",/review/rw9213569/?ref_=tt_urv
211,19 July 2023,mieriks,7," Fantastic attention to details
","This movie, about Barbie who suffers a crisis that leads her to question her world and her existence, is a good fantasy movie!",/review/rw9213569/?ref_=tt_urv
212,27 July 2023,I_Ailurophile,8," This isn't the movie you think it is - and it's probably better for it.
","Any time a movie prioritizes messaging, there's an all too long history of the end result suffering, whether in terms of its storytelling, its general craftsmanship, or both. Broadly, this trend holds true even when a message is important, admirable, and agreeable. Case in point, last year's slasher 'They/them' was troubled in various ways, but above all in how immensely upfront it was about its otherwise gratifying messaging; sure enough, the writing suffered in turn. This 2023 film is not free of that same issue, for it is extremely, emphatically forthright and downright strident about the ideas at the root of the screenplay and which it wishes to convey; they're terrific ideas, but literally from the very beginning we see and hear exactly, indisputably, what the script wants to communicate. More than that, this is a picture that strives to be, say, and do a lot, and in fact it is, says, and does so much that it's a little overwhelming - I earnestly think the finished product would have benefited from some thoughts being left out so as to tighten the whole and assert greater focus. And though I somewhat repeat myself, it's well worth accentuating that the feature is majorly heavy-handed, with astonishingly little of the content being given a delicate, nuanced touch for the viewer to pick up on or feel for ourselves. It's a title that wears its neon pink heart on its sleeve, and there's no possibility of missing it.",/review/rw9213569/?ref_=tt_urv
213,11 August 2023,julietteshinta,6," Starts well.. but then..
","Barbie made a strong start really. Loved the characters, loved the production design and love love the acting of Margot Robbie and Ryan Gosling but then along the way something happened and the characters dev becomes confusing.",/review/rw9213569/?ref_=tt_urv
214,9 August 2023,salexandria_f,8," Not as expected
","I went into this movie thinking it would be super preachy and all about feminism, but I found that many people have had different views or takeaways from the movie. I interpreted the overall point of the movie to be that today's feminism has gone a little overboard and has put way too much pressure on women to feel like we have to be the career driven, leader boss b*itch to have a meaningful life. This movie voices that sometimes women (while respecting the women that do) don't want to be a leader, who's a mom and has the career. Sometimes we just want to be average and that's ok. I also felt the mother and daughter scenes in the movie tug at my heart and GG did a great job and adding those pieces throughout the movie. While I agree that it was annoying how the Kens were treated at the beginning of the movie, I felt the ending tied it all together. Overall, I enjoyed the movie. As humans I think we sometimes find ourselves wondering what was I made for? And even though this was referring to Barbie, it can be very relatable.",/review/rw9213569/?ref_=tt_urv
215,10 August 2023,snowadian,7," Are we still in the 60's lol?
","I feel like we as a society can't move past our parents and grandparents battles... women in first world civilizations have it better than ever (spoiler alert, it'll only get so good). Movie would have had a great message 60 years ago.",/review/rw9213569/?ref_=tt_urv
216,25 July 2023,aivilovee,10," Goofy, girly, and gorgeous
","I knew going into Barbie that I was in for a visual feast. The trailers showcased the wonderful set design, costumes, and performances already. But I was not expecting how affecting this movie would be.",/review/rw9213569/?ref_=tt_urv
217,22 July 2023,mpavaonunes,6," Falls short of greatness
","Barbie turned out to be a bit of a letdown. I had high hopes for the movie, but it didn't quite meet my expectations. The story felt forced, and the narrative lacked a decisive direction. There were moments of humor, but it missed the opportunity to be hilariously entertaining. The film could have been much better if they had taken advantage of the potential for creative and imaginative storytelling that the Barbie franchise offers. Despite the visually appealing scenes, the overall execution left me feeling unsatisfied. I hoped for a more captivating and memorable experience, but unfortunately, it fell short of delivering that. It is good entertainment.",/review/rw9213569/?ref_=tt_urv
218,19 July 2023,enesmil,5," Disappointing and misleading
","The movie starts great, but goes off the rails soon after. Had they kept the look and feel of the first 30 minutes, this movie could've been great.",/review/rw9213569/?ref_=tt_urv
219,23 July 2023,heidiej,10," Barbie is everything & bring on Kenergy
",I don't think I've been this excited about a movie in a long while.,/review/rw9213569/?ref_=tt_urv
220,23 July 2023,shaymalloy,10," An Elf-like work of art.
","My husband asked me to compare this to something else to ally, and my first thought was Elf. In these ways it lives up to one of the greatest movies of all time - both are hilarious, have wonderful musical numbers, heartwarming, will make you tear up, complicated parental storylines, unlikely character bonding, and whimsical visual tie-ins/world-building + bonus of both having Will Ferrel to boot.",/review/rw9213569/?ref_=tt_urv
221,20 July 2023,waltermwilliams,7," What Walt's Watching
","""Barbie"" the movie must be a dream come true for girls all over the world and some guys too if that's your jam.",/review/rw9213569/?ref_=tt_urv
222,26 July 2023,cruise01,9," Flash weird fun that surpasses expectations.
",4.5 out of 5 stars.,/review/rw9213569/?ref_=tt_urv
223,28 July 2023,ChipGard95,6," Very mixed
",The start was a wonderfully fun look at Barbies & Kens in Barbieland but I felt that it was a bit abrupt when Barbie out of nowhere had thoughts of death would've made more sense for her to notice signs of imperfection first then thoughts of death.,/review/rw9213569/?ref_=tt_urv
224,25 July 2023,fallenwthyou217,10," The movie I didn't know I needed
","This movie was everything I didn't know I needed. Was great to just escape from the world for 2 hours. Truly one of the most fun movies I've seen in a while. Fun from beginning to end. Margot was amazing and so was Ryan gosling. 100% recommend for everyone especially if you're a father to a daughter I think it has a Good Message Emmet for all, but especially girls to be what they want to be, and how they can truly be anything. The outfits and stages were amazing. It literally looks like you were at a toy store. I will be surprised if they don't win anything for costumes. I definitely will be buying this movie when it comes out.",/review/rw9213569/?ref_=tt_urv
